relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response,trial_idx
-1,baseline,baseline,,,baseline,baseline,baseline,,1
19,카탈로그,상품,,,Collection:Member (Korean Localized),PART-WHOLE,example,,2
19,원숭이떼,원숭이,,,Collection:Member (Korean Localized),PART-WHOLE,example,,2
19,카드묶음,카드,,,Collection:Member (Korean Localized),PART-WHOLE,example,,2
19,군중,사람,,,Collection:Member (Korean Localized),PART-WHOLE,example,,2
19,밴드,음악가,음악가,매니저,Collection:Member (Korean Localized),PART-WHOLE,probe,1.0,2
25,덥다,작열하다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,3
25,돈쓰다,탕진하다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,3
25,헌신적이다,광적이다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,3
25,속상하다,망연자실하다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,3
25,톡톡두드리다,쿵쿵두드리다,손가락,쿵쿵두드리다,Dimensional Excessive (Korean Localized),SIMILAR,probe,2.0,3
-1,baseline,baseline,,,baseline,baseline,baseline,,4
40,둘레길,트레킹하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,5
40,경주장,경주하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,5
40,투표소,투표하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,5
40,클럽,춤추다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,5
40,공항,탑승하다,대기,탑승하다,Location:Action/Activity (Korean Localized),SPACE-TIME,probe,2.0,5
3,연출하다,영화,,,Action:Object (Korean Localized),CASE RELATIONS,example,,6
3,다듬다,관목,,,Action:Object (Korean Localized),CASE RELATIONS,example,,6
3,실꿰다,바늘,,,Action:Object (Korean Localized),CASE RELATIONS,example,,6
3,가르치다,학생,,,Action:Object (Korean Localized),CASE RELATIONS,example,,6
3,진공청소하다,카펫,카펫,진공청소기,Action:Object (Korean Localized),CASE RELATIONS,probe,1.0,6
25,자신있다,오만하다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,7
25,깨지다,산산조각나다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,7
25,바람,태풍,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,7
25,과묵하다,은둔하다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,7
25,보다,뚫어지게보다,뚫어지게보다,힐끔보다,Dimensional Excessive (Korean Localized),SIMILAR,probe,1.0,7
40,과수원,과일 따다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,8
40,카지노,도박하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,8
40,인도,산책하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,8
40,로비,기다리다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,8
40,호텔,숙박하다,식사,숙박하다,Location:Action/Activity (Korean Localized),SPACE-TIME,probe,2.0,8
19,사자무리,사자,,,Collection:Member (Korean Localized),PART-WHOLE,example,,9
19,비행대,항공기,,,Collection:Member (Korean Localized),PART-WHOLE,example,,9
19,산맥,산,,,Collection:Member (Korean Localized),PART-WHOLE,example,,9
19,옷장,옷,,,Collection:Member (Korean Localized),PART-WHOLE,example,,9
19,알파벳,글자,글자,철자,Collection:Member (Korean Localized),PART-WHOLE,probe,1.0,9
25,밀다,들이받다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,10
25,싫어함,혐오,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,10
25,이슬비,폭우,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,10
25,의지가강하다,고집세다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,10
25,열정,광기,흥분,광기,Dimensional Excessive (Korean Localized),SIMILAR,probe,2.0,10
3,사냥하다,사슴,,,Action:Object (Korean Localized),CASE RELATIONS,example,,11
3,수선하다,옷,,,Action:Object (Korean Localized),CASE RELATIONS,example,,11
3,초안을쓰다,편지,,,Action:Object (Korean Localized),CASE RELATIONS,example,,11
3,굽다,케이크,,,Action:Object (Korean Localized),CASE RELATIONS,example,,11
3,밀다,카트,카트,통로,Action:Object (Korean Localized),CASE RELATIONS,probe,1.0,11
-1,baseline,baseline,,,baseline,baseline,baseline,,12
40,골프장,골프 치다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,13
40,슬로프,스키 타다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,13
40,시장,판매하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,13
40,식당,먹다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,13
40,법원,재판하다,재판하다,의사봉,Location:Action/Activity (Korean Localized),SPACE-TIME,probe,1.0,13
19,늑대떼,늑대,,,Collection:Member (Korean Localized),PART-WHOLE,example,,14
19,동물원,동물,,,Collection:Member (Korean Localized),PART-WHOLE,example,,14
