trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,49,거스를수없다,중단되다,,,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,example,
1,49,불연성이다,불붙다,,,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,example,
1,49,공략불가하다,공격받다,,,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,example,
1,49,뚫을수없다,뚫리다,,,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,example,
1,49,영원하다,끝나다,멈추다,끝나다,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,probe,2.0
2,50,겁쟁이,두려움,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
2,50,불황,침체,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
2,50,인질,감금,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
2,50,전사,용기,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
2,50,난파선,파괴,피해,파괴,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,probe,2.0
3,-1,baseline,baseline,,,baseline,baseline,baseline,
4,30,졸업식,졸업장,,,Event:Feature (Korean Localized),PART-WHOLE,example,
4,30,마술쇼,마술사,,,Event:Feature (Korean Localized),PART-WHOLE,example,
4,30,추모식,꽃,,,Event:Feature (Korean Localized),PART-WHOLE,example,
4,30,축제,솜사탕,,,Event:Feature (Korean Localized),PART-WHOLE,example,
4,30,동창회,동창,동창,체육관,Event:Feature (Korean Localized),PART-WHOLE,probe,1.0
5,50,별,밝기,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
5,50,영웅,용맹,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
5,50,기사,명예,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
5,50,무법자,무법상태,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
5,50,거짓말쟁이,기만,기만,코,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,probe,1.0
6,14,바구니,양동이,,,Attribute Similarity (Korean Localized),SIMILAR,example,
6,14,돔,우산,,,Attribute Similarity (Korean Localized),SIMILAR,example,
6,14,톱,가위,,,Attribute Similarity (Korean Localized),SIMILAR,example,
6,14,바다,호수,,,Attribute Similarity (Korean Localized),SIMILAR,example,
