trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,13,invincible,vulnerable,,,Asymmetric Contrary,CONTRAST,example,
1,13,rotten,fresh,,,Asymmetric Contrary,CONTRAST,example,
1,13,terrified,brave,,,Asymmetric Contrary,CONTRAST,example,
1,13,defiant,cooperative,,,Asymmetric Contrary,CONTRAST,example,
1,13,towering,short,short,ladder,Asymmetric Contrary,CONTRAST,probe,1.0
2,32,fidget,restlessness,,,Expression,REFERENCE,example,
2,32,gawk,amazement,,,Expression,REFERENCE,example,
2,32,cheer,enthusiasm,,,Expression,REFERENCE,example,
2,32,handshake,cordiality,,,Expression,REFERENCE,example,
2,32,taunt,mockery,playground,mockery,Expression,REFERENCE,probe,2.0
3,-1,baseline,baseline,,,baseline,baseline,baseline,
4,4,hunt,deer,,,Action:Object,CASE RELATIONS,example,
4,4,write,paper,,,Action:Object,CASE RELATIONS,example,
4,4,drive,car,,,Action:Object,CASE RELATIONS,example,
4,4,fire,cannon,,,Action:Object,CASE RELATIONS,example,
4,4,eat,food,food,kitchen,Action:Object,CASE RELATIONS,probe,1.0
5,33,tool,chisel,,,Functional,CLASS-INCLUSION,example,
5,33,cushion,pillow,,,Functional,CLASS-INCLUSION,example,
5,33,seat,chair,,,Functional,CLASS-INCLUSION,example,
5,33,bandage,gauze,,,Functional,CLASS-INCLUSION,example,
5,33,clothing,shirt,hanger,shirt,Functional,CLASS-INCLUSION,probe,2.0
6,13,cramped,spacious,,,Asymmetric Contrary,CONTRAST,example,
6,13,bountiful,sparse,,,Asymmetric Contrary,CONTRAST,example,
6,13,cowardly,bold,,,Asymmetric Contrary,CONTRAST,example,
6,13,convoluted,straightforward,,,Asymmetric Contrary,CONTRAST,example,
6,13,minuscule,big,big,tiny,Asymmetric Contrary,CONTRAST,probe,1.0
7,4,raise,flag,,,Action:Object,CASE RELATIONS,example,
7,4,cook,meal,,,Action:Object,CASE RELATIONS,example,
7,4,mow,lawn,,,Action:Object,CASE RELATIONS,example,
7,4,fold,laundry,,,Action:Object,CASE RELATIONS,example,
7,4,harvest,crop,crop,field,Action:Object,CASE RELATIONS,probe,1.0
8,-1,baseline,baseline,,,baseline,baseline,baseline,
9,32,sigh,exhaustion,,,Expression,REFERENCE,example,
9,32,tremble,fear,,,Expression,REFERENCE,example,
9,32,yawn,boredom,,,Expression,REFERENCE,example,
9,32,embrace,affection,,,Expression,REFERENCE,example,
9,32,bow,respect,obedience,respect,Expression,REFERENCE,probe,2.0
10,33,instrument,violin,,,Functional,CLASS-INCLUSION,example,
10,33,decoration,wreath,,,Functional,CLASS-INCLUSION,example,
10,33,fastener,zipper,,,Functional,CLASS-INCLUSION,example,
10,33,insulation,foam,,,Functional,CLASS-INCLUSION,example,
10,33,container,bucket,mop,bucket,Functional,CLASS-INCLUSION,probe,2.0
11,-1,baseline,baseline,,,baseline,baseline,baseline,
12,32,grimace,disgust,,,Expression,REFERENCE,example,
12,32,swear,outrage,,,Expression,REFERENCE,example,
12,32,lie,dishonesty,,,Expression,REFERENCE,example,
12,32,growl,aggression,,,Expression,REFERENCE,example,
12,32,groan,pain,pain,effort,Expression,REFERENCE,probe,1.0
13,33,signal,horn,,,Functional,CLASS-INCLUSION,example,
13,33,preservative,salt,,,Functional,CLASS-INCLUSION,example,
13,33,nourishment,banana,,,Functional,CLASS-INCLUSION,example,
13,33,footwear,boot,,,Functional,CLASS-INCLUSION,example,
13,33,furniture,chair,chair,hardwood,Functional,CLASS-INCLUSION,probe,1.0
14,4,lift,weight,,,Action:Object,CASE RELATIONS,example,
14,4,sign,contract,,,Action:Object,CASE RELATIONS,example,
14,4,catch,fish,,,Action:Object,CASE RELATIONS,example,
14,4,answer,question,,,Action:Object,CASE RELATIONS,example,
14,4,chop,vegetables,vegetables,recipe,Action:Object,CASE RELATIONS,probe,1.0
15,-1,baseline,baseline,,,baseline,baseline,baseline,
16,13,terrible,good,,,Asymmetric Contrary,CONTRAST,example,
16,13,arrogant,humble,,,Asymmetric Contrary,CONTRAST,example,
16,13,rugged,smooth,,,Asymmetric Contrary,CONTRAST,example,
16,13,undeniable,questionable,,,Asymmetric Contrary,CONTRAST,example,
16,13,immaculate,messy,closet,messy,Asymmetric Contrary,CONTRAST,probe,2.0
17,33,abrasive,sandpaper,,,Functional,CLASS-INCLUSION,example,
17,33,weapon,sword,,,Functional,CLASS-INCLUSION,example,
17,33,light,candle,,,Functional,CLASS-INCLUSION,example,
17,33,artwork,sculpture,,,Functional,CLASS-INCLUSION,example,
17,33,restraint,leash,leash,kennel,Functional,CLASS-INCLUSION,probe,1.0
18,32,insult,hostility,,,Expression,REFERENCE,example,
18,32,wave,acknowledgment,,,Expression,REFERENCE,example,
18,32,roar,fury,,,Expression,REFERENCE,example,
18,32,scowl,displeasure,,,Expression,REFERENCE,example,
18,32,laugh,happiness,happiness,joke,Expression,REFERENCE,probe,1.0
19,13,extravagant,modest,,,Asymmetric Contrary,CONTRAST,example,
19,13,effortless,challenging,,,Asymmetric Contrary,CONTRAST,example,
19,13,volatile,steady,,,Asymmetric Contrary,CONTRAST,example,
19,13,silent,loud,,,Asymmetric Contrary,CONTRAST,example,
19,13,inept,capable,unskilled,capable,Asymmetric Contrary,CONTRAST,probe,2.0
20,-1,baseline,baseline,,,baseline,baseline,baseline,
21,4,direct,movie,,,Action:Object,CASE RELATIONS,example,
21,4,iron,shirt,,,Action:Object,CASE RELATIONS,example,
21,4,nurse,baby,,,Action:Object,CASE RELATIONS,example,
21,4,throw,ball,,,Action:Object,CASE RELATIONS,example,
21,4,play,instrument,stage,instrument,Action:Object,CASE RELATIONS,probe,2.0
22,33,fuel,gasoline,,,Functional,CLASS-INCLUSION,example,
22,33,dish,plate,,,Functional,CLASS-INCLUSION,example,
22,33,storage,closet,,,Functional,CLASS-INCLUSION,example,
22,33,herb,basil,,,Functional,CLASS-INCLUSION,example,
22,33,vessel,pot,pot,ladle,Functional,CLASS-INCLUSION,probe,1.0
23,13,miserable,content,,,Asymmetric Contrary,CONTRAST,example,
23,13,emaciated,plump,,,Asymmetric Contrary,CONTRAST,example,
23,13,clueless,informed,,,Asymmetric Contrary,CONTRAST,example,
23,13,bottomless,shallow,,,Asymmetric Contrary,CONTRAST,example,
23,13,hideous,attractive,attractive,plain,Asymmetric Contrary,CONTRAST,probe,1.0
24,32,wince,discomfort,,,Expression,REFERENCE,example,
24,32,moan,suffering,,,Expression,REFERENCE,example,
24,32,snarl,anger,,,Expression,REFERENCE,example,
24,32,scream,terror,,,Expression,REFERENCE,example,
24,32,cringe,shame,shame,flinch,Expression,REFERENCE,probe,1.0
25,4,ride,horse,,,Action:Object,CASE RELATIONS,example,
25,4,knit,scarf,,,Action:Object,CASE RELATIONS,example,
25,4,bake,cake,,,Action:Object,CASE RELATIONS,example,
25,4,slay,dragon,,,Action:Object,CASE RELATIONS,example,
25,4,feed,animal,keeper,animal,Action:Object,CASE RELATIONS,probe,2.0
