trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,2,meander,directly,,,Action:Action Nonattribute,NON-ATTRIBUTE,example,
1,2,stutter,steadily,,,Action:Action Nonattribute,NON-ATTRIBUTE,example,
1,2,concentrate,distractedly,,,Action:Action Nonattribute,NON-ATTRIBUTE,example,
1,2,trudge,energetically,,,Action:Action Nonattribute,NON-ATTRIBUTE,example,
1,2,deliberate,impulsively,impulsively,carefully,Action:Action Nonattribute,NON-ATTRIBUTE,probe,1.0
2,37,staircase,landing,,,Item:Topological Part,PART-WHOLE,example,
2,37,home,foyer,,,Item:Topological Part,PART-WHOLE,example,
2,37,airport,terminal,,,Item:Topological Part,PART-WHOLE,example,
2,37,courthouse,courtroom,,,Item:Topological Part,PART-WHOLE,example,
2,37,window,sill,blind,sill,Item:Topological Part,PART-WHOLE,probe,2.0
3,59,rash,allergy,,,Sign:Significant,REFERENCE,example,
3,59,tears,sadness,,,Sign:Significant,REFERENCE,example,
3,59,cobweb,disuse,,,Sign:Significant,REFERENCE,example,
3,59,sweat,exertion,,,Sign:Significant,REFERENCE,example,
3,59,waving,greeting,goodbye,greeting,Sign:Significant,REFERENCE,probe,2.0
4,11,playwright,play,,,Agent:Object,CASE RELATIONS,example,
4,11,chef,ingredients,,,Agent:Object,CASE RELATIONS,example,
4,11,singer,microphone,,,Agent:Object,CASE RELATIONS,example,
4,11,architect,building,,,Agent:Object,CASE RELATIONS,example,
4,11,carpenter,hammer,hammer,homeowner,Agent:Object,CASE RELATIONS,probe,1.0
5,2,deny,affirmatively,,,Action:Action Nonattribute,NON-ATTRIBUTE,example,
5,2,glare,nicely,,,Action:Action Nonattribute,NON-ATTRIBUTE,example,
5,2,tiptoe,noisily,,,Action:Action Nonattribute,NON-ATTRIBUTE,example,
5,2,scream,quietly,,,Action:Action Nonattribute,NON-ATTRIBUTE,example,
5,2,dawdle,quickly,quickly,idly,Action:Action Nonattribute,NON-ATTRIBUTE,probe,1.0
