trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,13,glacial,quick,,,Asymmetric Contrary,CONTRAST,example,
1,13,weightless,heavy,,,Asymmetric Contrary,CONTRAST,example,
1,13,sickly,healthy,,,Asymmetric Contrary,CONTRAST,example,
1,13,agonizing,pleasant,,,Asymmetric Contrary,CONTRAST,example,
1,13,exhausted,rested,rested,pillow,Asymmetric Contrary,CONTRAST,probe,1.0
2,10,typist,keyboard,,,Agent:Instrument,CASE RELATIONS,example,
2,10,bowler,ball,,,Agent:Instrument,CASE RELATIONS,example,
2,10,student,pencil,,,Agent:Instrument,CASE RELATIONS,example,
2,10,mechanic,tools,,,Agent:Instrument,CASE RELATIONS,example,
2,10,runner,sneakers,sneakers,track,Agent:Instrument,CASE RELATIONS,probe,1.0
3,34,tylenol,relief,,,Instrument:Goal,CAUSE-PURPOSE,example,
3,34,sunscreen,protection,,,Instrument:Goal,CAUSE-PURPOSE,example,
3,34,advertisement,desire,,,Instrument:Goal,CAUSE-PURPOSE,example,
3,34,automobile,transportation,,,Instrument:Goal,CAUSE-PURPOSE,example,
3,34,prison,confinement,confinement,crowding,Instrument:Goal,CAUSE-PURPOSE,probe,1.0
4,41,pasture,grazing,,,Location:Process/Product,SPACE-TIME,example,
4,41,studio,art,,,Location:Process/Product,SPACE-TIME,example,
4,41,forge,horseshoe,,,Location:Process/Product,SPACE-TIME,example,
4,41,darkroom,photograph,,,Location:Process/Product,SPACE-TIME,example,
4,41,laundromat,laundry,cart,laundry,Location:Process/Product,SPACE-TIME,probe,2.0
5,10,chef,knife,,,Agent:Instrument,CASE RELATIONS,example,
5,10,photographer,camera,,,Agent:Instrument,CASE RELATIONS,example,
5,10,catcher,mitt,,,Agent:Instrument,CASE RELATIONS,example,
5,10,surgeon,scalpel,,,Agent:Instrument,CASE RELATIONS,example,
5,10,guitarist,guitar,guitar,band,Agent:Instrument,CASE RELATIONS,probe,1.0
6,34,diplomacy,peace,,,Instrument:Goal,CAUSE-PURPOSE,example,
6,34,education,enlightenment,,,Instrument:Goal,CAUSE-PURPOSE,example,
6,34,propaganda,persuasion,,,Instrument:Goal,CAUSE-PURPOSE,example,
6,34,bulb,light,,,Instrument:Goal,CAUSE-PURPOSE,example,
