trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,58,거미줄,방치,,,Sign:Significant (Korean Localized),REFERENCE,example,
1,58,일그러진표정,고통,,,Sign:Significant (Korean Localized),REFERENCE,example,
1,58,왕관,왕실,,,Sign:Significant (Korean Localized),REFERENCE,example,
1,58,일몰,저녁,,,Sign:Significant (Korean Localized),REFERENCE,example,
1,58,미소,행복,사진,행복,Sign:Significant (Korean Localized),REFERENCE,probe,2.0
2,60,범죄,절도,,,Taxonomic (Korean Localized),CLASS-INCLUSION,example,
2,60,보석,다이아몬드,,,Taxonomic (Korean Localized),CLASS-INCLUSION,example,
2,60,나무,참나무,,,Taxonomic (Korean Localized),CLASS-INCLUSION,example,
2,60,직물,실크,,,Taxonomic (Korean Localized),CLASS-INCLUSION,example,
2,60,음악,재즈,즉흥연주,재즈,Taxonomic (Korean Localized),CLASS-INCLUSION,probe,2.0
3,49,영구적이다,변하다,,,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,example,
3,49,뚫을수없다,뚫리다,,,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,example,
3,49,무한하다,고갈되다,,,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,example,
3,49,불에타지않다,타다,,,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,example,
3,49,무패이다,패배하다,패배하다,막을수없다,ObjectAttribute:Noncondition (adjective:adjective) (Korean Localized),NON-ATTRIBUTE,probe,1.0
4,-1,baseline,baseline,,,baseline,baseline,baseline,
5,60,무기,창,,,Taxonomic (Korean Localized),CLASS-INCLUSION,example,
5,60,국,미역국,,,Taxonomic (Korean Localized),CLASS-INCLUSION,example,
5,60,모자,베레모,,,Taxonomic (Korean Localized),CLASS-INCLUSION,example,
5,60,사탕,막대사탕,,,Taxonomic (Korean Localized),CLASS-INCLUSION,example,
5,60,개,치와와,치와와,여우,Taxonomic (Korean Localized),CLASS-INCLUSION,probe,1.0
6,58,떨림,두려움,,,Sign:Significant (Korean Localized),REFERENCE,example,
6,58,웃음,즐거움,,,Sign:Significant (Korean Localized),REFERENCE,example,
6,58,범칙금딱지,위반,,,Sign:Significant (Korean Localized),REFERENCE,example,
6,58,구조요청,도움,,,Sign:Significant (Korean Localized),REFERENCE,example,
