trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,27,검,단검,,,Dimensional Similarity (Korean Localized),SIMILAR,example,
1,27,슬픔,비통함,,,Dimensional Similarity (Korean Localized),SIMILAR,example,
1,27,들판,초원,,,Dimensional Similarity (Korean Localized),SIMILAR,example,
1,27,툭던지다,던지다,,,Dimensional Similarity (Korean Localized),SIMILAR,example,
1,27,놀람,충격,충격,갑작스러운,Dimensional Similarity (Korean Localized),SIMILAR,probe,1.0
2,41,목장,올가미,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
2,41,경마장,안장,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
2,41,무대,스포트라이트,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
2,41,법정,의사봉,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
2,41,다이닝룸,식탁,식사,식탁,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,probe,2.0
3,45,밤,빛,,,Object:Nonstate (Korean Localized),NON-ATTRIBUTE,example,
3,45,독신자,결혼,,,Object:Nonstate (Korean Localized),NON-ATTRIBUTE,example,
3,45,묘지,삶,,,Object:Nonstate (Korean Localized),NON-ATTRIBUTE,example,
3,45,억압,정의,,,Object:Nonstate (Korean Localized),NON-ATTRIBUTE,example,
3,45,초보자,경험,미숙,경험,Object:Nonstate (Korean Localized),NON-ATTRIBUTE,probe,2.0
4,-1,baseline,baseline,,,baseline,baseline,baseline,
5,5,흙퍼내다,조경,,,Activity:Stage (Korean Localized),PART-WHOLE,example,
5,5,들이마시다,호흡,,,Activity:Stage (Korean Localized),PART-WHOLE,example,
5,5,편집하다,영화제작,,,Activity:Stage (Korean Localized),PART-WHOLE,example,
5,5,질문하다,협상,,,Activity:Stage (Korean Localized),PART-WHOLE,example,
5,5,사포질하다,목공,목공,금속가공,Activity:Stage (Korean Localized),PART-WHOLE,probe,1.0
6,27,늑대,코요테,,,Dimensional Similarity (Korean Localized),SIMILAR,example,
6,27,벌,말벌,,,Dimensional Similarity (Korean Localized),SIMILAR,example,
6,27,나비,나방,,,Dimensional Similarity (Korean Localized),SIMILAR,example,
6,27,바이올린,첼로,,,Dimensional Similarity (Korean Localized),SIMILAR,example,
6,27,맥주,와인,와인,술집,Dimensional Similarity (Korean Localized),SIMILAR,probe,1.0
7,41,들판,트랙터,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
7,41,치과,치과드릴,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
7,41,차고,렌치,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
