trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,53,coins,pennies,,,Plural Collective,CLASS-INCLUSION,example,
1,53,candy,chocolates,,,Plural Collective,CLASS-INCLUSION,example,
1,53,cars,sedans,,,Plural Collective,CLASS-INCLUSION,example,
1,53,rocks,granite,,,Plural Collective,CLASS-INCLUSION,example,
1,53,poems,sonnets,rhyme,sonnets,Plural Collective,CLASS-INCLUSION,probe,2.0
2,4,sing,song,,,Action:Object,CASE RELATIONS,example,
2,4,pitch,tent,,,Action:Object,CASE RELATIONS,example,
2,4,raise,flag,,,Action:Object,CASE RELATIONS,example,
2,4,sign,contract,,,Action:Object,CASE RELATIONS,example,
2,4,water,plants,plants,greenhouse,Action:Object,CASE RELATIONS,probe,1.0
3,53,cutlery,forks,,,Plural Collective,CLASS-INCLUSION,example,
3,53,planets,mars,,,Plural Collective,CLASS-INCLUSION,example,
3,53,appliances,toasters,,,Plural Collective,CLASS-INCLUSION,example,
3,53,sports,basketball,,,Plural Collective,CLASS-INCLUSION,example,
3,53,shapes,circles,geometry,circles,Plural Collective,CLASS-INCLUSION,probe,2.0
4,3,rescue,stranded,,,Action:Object Attribute,ATTRIBUTE,example,
4,3,admire,beautiful,,,Action:Object Attribute,ATTRIBUTE,example,
4,3,extinguish,burning,,,Action:Object Attribute,ATTRIBUTE,example,
4,3,heat,cold,,,Action:Object Attribute,ATTRIBUTE,example,
4,3,wash,soiled,soiled,sink,Action:Object Attribute,ATTRIBUTE,probe,1.0
5,45,ignorance,knowledge,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
5,45,deceit,truth,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
5,45,dance,silence,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
5,45,ocean,land,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
5,45,oppression,justice,justice,control,Object:Nonstate (noun:noun),NON-ATTRIBUTE,probe,1.0
6,4,teach,student,,,Action:Object,CASE RELATIONS,example,
6,4,bake,cake,,,Action:Object,CASE RELATIONS,example,
6,4,lift,weight,,,Action:Object,CASE RELATIONS,example,
6,4,wrap,gift,,,Action:Object,CASE RELATIONS,example,
6,4,cook,meal,meal,pan,Action:Object,CASE RELATIONS,probe,1.0
7,45,harm,safety,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
7,45,hermit,company,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
7,45,liar,honesty,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
7,45,tantrum,patience,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
7,45,tundra,trees,trees,freeze,Object:Nonstate (noun:noun),NON-ATTRIBUTE,probe,1.0
8,4,lower,anchor,,,Action:Object,CASE RELATIONS,example,
8,4,load,truck,,,Action:Object,CASE RELATIONS,example,
8,4,solve,puzzle,,,Action:Object,CASE RELATIONS,example,
8,4,fold,laundry,,,Action:Object,CASE RELATIONS,example,
8,4,chant,prayer,ritual,prayer,Action:Object,CASE RELATIONS,probe,2.0
9,45,winter,greenery,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
9,45,baldness,hair,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
9,45,funeral,laughter,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
9,45,recluse,society,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
9,45,desert,moisture,heat,moisture,Object:Nonstate (noun:noun),NON-ATTRIBUTE,probe,2.0
10,-1,baseline,baseline,,,baseline,baseline,baseline,
11,53,oceans,atlantic,,,Plural Collective,CLASS-INCLUSION,example,
11,53,bedding,sheets,,,Plural Collective,CLASS-INCLUSION,example,
11,53,birds,crows,,,Plural Collective,CLASS-INCLUSION,example,
11,53,dances,tango,,,Plural Collective,CLASS-INCLUSION,example,
11,53,hats,sombreros,sombreros,head,Plural Collective,CLASS-INCLUSION,probe,1.0
12,-1,baseline,baseline,,,baseline,baseline,baseline,
13,53,games,chess,,,Plural Collective,CLASS-INCLUSION,example,
13,53,clothing,dresses,,,Plural Collective,CLASS-INCLUSION,example,
13,53,beverages,sodas,,,Plural Collective,CLASS-INCLUSION,example,
13,53,continents,africa,,,Plural Collective,CLASS-INCLUSION,example,
13,53,cheese,cheddar,cheddar,sandwich,Plural Collective,CLASS-INCLUSION,probe,1.0
14,-1,baseline,baseline,,,baseline,baseline,baseline,
15,3,explore,uncharted,,,Action:Object Attribute,ATTRIBUTE,example,
15,3,listen,audible,,,Action:Object Attribute,ATTRIBUTE,example,
15,3,compress,bulky,,,Action:Object Attribute,ATTRIBUTE,example,
15,3,cure,sick,,,Action:Object Attribute,ATTRIBUTE,example,
15,3,eat,delicious,delicious,fork,Action:Object Attribute,ATTRIBUTE,probe,1.0
16,-1,baseline,baseline,,,baseline,baseline,baseline,
17,45,monotony,excitement,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
17,45,blindness,sight,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
17,45,wedding,grief,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
17,45,chaos,order,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
17,45,silence,sound,stillness,sound,Object:Nonstate (noun:noun),NON-ATTRIBUTE,probe,2.0
18,-1,baseline,baseline,,,baseline,baseline,baseline,
19,3,open,closed,,,Action:Object Attribute,ATTRIBUTE,example,
19,3,drain,flooded,,,Action:Object Attribute,ATTRIBUTE,example,
19,3,fertilize,barren,,,Action:Object Attribute,ATTRIBUTE,example,
19,3,unload,loaded,,,Action:Object Attribute,ATTRIBUTE,example,
19,3,loosen,tight,tight,pliers,Action:Object Attribute,ATTRIBUTE,probe,1.0
20,4,fight,war,,,Action:Object,CASE RELATIONS,example,
20,4,drain,tub,,,Action:Object,CASE RELATIONS,example,
20,4,tie,knot,,,Action:Object,CASE RELATIONS,example,
20,4,mow,lawn,,,Action:Object,CASE RELATIONS,example,
20,4,capture,villain,jail,villain,Action:Object,CASE RELATIONS,probe,2.0
21,3,dry,wet,,,Action:Object Attribute,ATTRIBUTE,example,
21,3,organize,messy,,,Action:Object Attribute,ATTRIBUTE,example,
21,3,dilute,concentrated,,,Action:Object Attribute,ATTRIBUTE,example,
21,3,reassure,anxious,,,Action:Object Attribute,ATTRIBUTE,example,
21,3,free,trapped,key,trapped,Action:Object Attribute,ATTRIBUTE,probe,2.0
22,53,cats,siamese,,,Plural Collective,CLASS-INCLUSION,example,
22,53,mammals,whales,,,Plural Collective,CLASS-INCLUSION,example,
22,53,herbs,basil,,,Plural Collective,CLASS-INCLUSION,example,
22,53,metals,gold,,,Plural Collective,CLASS-INCLUSION,example,
22,53,fruit,apples,apples,harvest,Plural Collective,CLASS-INCLUSION,probe,1.0
23,45,villain,virtue,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
23,45,boredom,stimulation,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
23,45,sorrow,happiness,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
23,45,blackout,electricity,,,Object:Nonstate (noun:noun),NON-ATTRIBUTE,example,
23,45,fool,wisdom,wisdom,joke,Object:Nonstate (noun:noun),NON-ATTRIBUTE,probe,1.0
24,3,unlock,locked,,,Action:Object Attribute,ATTRIBUTE,example,
24,3,untangle,knotted,,,Action:Object Attribute,ATTRIBUTE,example,
24,3,shelter,homeless,,,Action:Object Attribute,ATTRIBUTE,example,
24,3,prune,overgrown,,,Action:Object Attribute,ATTRIBUTE,example,
24,3,cool,hot,summer,hot,Action:Object Attribute,ATTRIBUTE,probe,2.0
25,4,push,cart,,,Action:Object,CASE RELATIONS,example,
25,4,read,book,,,Action:Object,CASE RELATIONS,example,
25,4,sweep,floor,,,Action:Object,CASE RELATIONS,example,
25,4,sharpen,knife,,,Action:Object,CASE RELATIONS,example,
