trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,6,lathering,shaving,,,Activity:Stage,PART-WHOLE,example,
1,6,landing,flying,,,Activity:Stage,PART-WHOLE,example,
1,6,sanding,woodworking,,,Activity:Stage,PART-WHOLE,example,
1,6,measuring,carpentry,,,Activity:Stage,PART-WHOLE,example,
1,6,reeling,fishing,fishing,tackle box,Activity:Stage,PART-WHOLE,probe,1.0
2,47,sentence,words,,,Object:Stuff,PART-WHOLE,example,
2,47,paper,pulp,,,Object:Stuff,PART-WHOLE,example,
2,47,herd,cattle,,,Object:Stuff,PART-WHOLE,example,
2,47,sweater,wool,,,Object:Stuff,PART-WHOLE,example,
2,47,shirt,cotton,hanger,cotton,Object:Stuff,PART-WHOLE,probe,2.0
3,54,filter,impurities,,,Prevention,CAUSE-PURPOSE,example,
3,54,helmet,concussion,,,Prevention,CAUSE-PURPOSE,example,
3,54,cork,spillage,,,Prevention,CAUSE-PURPOSE,example,
3,54,rest,exhaustion,,,Prevention,CAUSE-PURPOSE,example,
3,54,law,crime,poverty,crime,Prevention,CAUSE-PURPOSE,probe,2.0
4,13,freezing,warm,,,Asymmetric Contrary,CONTRAST,example,
4,13,volatile,steady,,,Asymmetric Contrary,CONTRAST,example,
4,13,invincible,vulnerable,,,Asymmetric Contrary,CONTRAST,example,
4,13,undeniable,questionable,,,Asymmetric Contrary,CONTRAST,example,
4,13,intoxicated,sober,sober,bar,Asymmetric Contrary,CONTRAST,probe,1.0
5,47,guacamole,avocado,,,Object:Stuff,PART-WHOLE,example,
5,47,sandcastle,sand,,,Object:Stuff,PART-WHOLE,example,
5,47,jury,jurors,,,Object:Stuff,PART-WHOLE,example,
5,47,box,cardboard,,,Object:Stuff,PART-WHOLE,example,
5,47,basket,wicker,cloth,wicker,Object:Stuff,PART-WHOLE,probe,2.0
6,6,meditating,yoga,,,Activity:Stage,PART-WHOLE,example,
6,6,mopping,cleaning,,,Activity:Stage,PART-WHOLE,example,
6,6,setting,volleyball,,,Activity:Stage,PART-WHOLE,example,
6,6,inhaling,breathing,,,Activity:Stage,PART-WHOLE,example,
6,6,chewing,eating,eating,teeth,Activity:Stage,PART-WHOLE,probe,1.0
7,13,arrogant,humble,,,Asymmetric Contrary,CONTRAST,example,
7,13,obnoxious,polite,,,Asymmetric Contrary,CONTRAST,example,
7,13,bountiful,sparse,,,Asymmetric Contrary,CONTRAST,example,
7,13,flamboyant,reserved,,,Asymmetric Contrary,CONTRAST,example,
7,13,perfect,flawed,flawed,excellent,Asymmetric Contrary,CONTRAST,probe,1.0
8,-1,baseline,baseline,,,baseline,baseline,baseline,
9,47,collage,images,,,Object:Stuff,PART-WHOLE,example,
9,47,bridge,steel,,,Object:Stuff,PART-WHOLE,example,
9,47,anthology,stories,,,Object:Stuff,PART-WHOLE,example,
9,47,yogurt,milk,,,Object:Stuff,PART-WHOLE,example,
9,47,ice,water,cube,water,Object:Stuff,PART-WHOLE,probe,2.0
10,54,encryption,breach,,,Prevention,CAUSE-PURPOSE,example,
10,54,insurance,loss,,,Prevention,CAUSE-PURPOSE,example,
10,54,shelter,exposure,,,Prevention,CAUSE-PURPOSE,example,
10,54,muzzle,biting,,,Prevention,CAUSE-PURPOSE,example,
10,54,training,incompetence,fatigue,incompetence,Prevention,CAUSE-PURPOSE,probe,2.0
11,-1,baseline,baseline,,,baseline,baseline,baseline,
12,6,brushing,grooming,,,Activity:Stage,PART-WHOLE,example,
12,6,passing,soccer,,,Activity:Stage,PART-WHOLE,example,
12,6,chopping,cooking,,,Activity:Stage,PART-WHOLE,example,
12,6,stitching,sewing,,,Activity:Stage,PART-WHOLE,example,
12,6,serving,tennis,baseline,tennis,Activity:Stage,PART-WHOLE,probe,2.0
13,13,rigid,flexible,,,Asymmetric Contrary,CONTRAST,example,
13,13,emaciated,plump,,,Asymmetric Contrary,CONTRAST,example,
13,13,blunt,pointed,,,Asymmetric Contrary,CONTRAST,example,
13,13,deceitful,honest,,,Asymmetric Contrary,CONTRAST,example,
13,13,terrible,good,awful,good,Asymmetric Contrary,CONTRAST,probe,2.0
14,54,moisturizer,dryness,,,Prevention,CAUSE-PURPOSE,example,
