trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,38,lemon,sour,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
1,38,rubber,elastic,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
1,38,gold,valuable,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
1,38,glass,fragile,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
1,38,owl,wise,wise,hoot,ItemAttribute(noun:adjective),ATTRIBUTE,probe,1.0
2,20,hat,hair,,,Concealment,REFERENCE,example,
2,20,beard,chin,,,Concealment,REFERENCE,example,
2,20,foliage,nest,,,Concealment,REFERENCE,example,
2,20,crate,cargo,,,Concealment,REFERENCE,example,
2,20,wig,hair,hair,neck,Concealment,REFERENCE,probe,1.0
3,58,writing,editing,,,Sequence,SPACE-TIME,example,
3,58,ingestion,digestion,,,Sequence,SPACE-TIME,example,
3,58,invitation,party,,,Sequence,SPACE-TIME,example,
3,58,crime,investigation,,,Sequence,SPACE-TIME,example,
3,58,egg,chick,shell,chick,Sequence,SPACE-TIME,probe,2.0
4,-1,baseline,baseline,,,baseline,baseline,baseline,
5,59,nod,confirmation,,,Sign:Significant,REFERENCE,example,
5,59,mold,dampness,,,Sign:Significant,REFERENCE,example,
5,59,doorbell,visitor,,,Sign:Significant,REFERENCE,example,
5,59,cobweb,disuse,,,Sign:Significant,REFERENCE,example,
5,59,cry,help,tears,help,Sign:Significant,REFERENCE,probe,2.0
6,58,birth,death,,,Sequence,SPACE-TIME,example,
6,58,tadpole,frog,,,Sequence,SPACE-TIME,example,
6,58,application,interview,,,Sequence,SPACE-TIME,example,
6,58,design,manufacture,,,Sequence,SPACE-TIME,example,
6,58,enrollment,graduation,orientation,graduation,Sequence,SPACE-TIME,probe,2.0
7,-1,baseline,baseline,,,baseline,baseline,baseline,
8,38,snail,slimy,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
8,38,diamond,shiny,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
8,38,mountain,massive,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
8,38,prince,charming,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
8,38,ocean,deep,salty,deep,ItemAttribute(noun:adjective),ATTRIBUTE,probe,2.0
9,59,fidgeting,nervousness,,,Sign:Significant,REFERENCE,example,
9,59,cross,christianity,,,Sign:Significant,REFERENCE,example,
9,59,red,stop,,,Sign:Significant,REFERENCE,example,
9,59,rash,allergy,,,Sign:Significant,REFERENCE,example,
9,59,yellow,caution,slow,caution,Sign:Significant,REFERENCE,probe,2.0
10,-1,baseline,baseline,,,baseline,baseline,baseline,
11,20,smile,unhappiness,,,Concealment,REFERENCE,example,
11,20,vault,money,,,Concealment,REFERENCE,example,
11,20,safe,valuables,,,Concealment,REFERENCE,example,
11,20,tablecloth,table,,,Concealment,REFERENCE,example,
11,20,bunker,troops,troops,explosions,Concealment,REFERENCE,probe,1.0
12,58,practice,competition,,,Sequence,SPACE-TIME,example,
12,58,seed,flower,,,Sequence,SPACE-TIME,example,
12,58,title,story,,,Sequence,SPACE-TIME,example,
12,58,election,inauguration,,,Sequence,SPACE-TIME,example,
12,58,boarding,takeoff,gate,takeoff,Sequence,SPACE-TIME,probe,2.0
13,38,sponge,absorbent,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
13,38,grass,green,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
13,38,night,dark,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
13,38,athlete,fit,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
13,38,light,bright,bright,dim,ItemAttribute(noun:adjective),ATTRIBUTE,probe,1.0
14,-1,baseline,baseline,,,baseline,baseline,baseline,
15,58,diagnosis,treatment,,,Sequence,SPACE-TIME,example,
15,58,download,install,,,Sequence,SPACE-TIME,example,
15,58,shoot,recoil,,,Sequence,SPACE-TIME,example,
15,58,trial,verdict,,,Sequence,SPACE-TIME,example,
15,58,dawn,dusk,dusk,midnight,Sequence,SPACE-TIME,probe,1.0
16,20,ivy,wall,,,Concealment,REFERENCE,example,
16,20,trapdoor,entrance,,,Concealment,REFERENCE,example,
16,20,redaction,text,,,Concealment,REFERENCE,example,
16,20,composure,anxiety,,,Concealment,REFERENCE,example,
16,20,apron,clothes,pocket,clothes,Concealment,REFERENCE,probe,2.0
17,59,valentine,love,,,Sign:Significant,REFERENCE,example,
17,59,trophy,victory,,,Sign:Significant,REFERENCE,example,
17,59,salute,respect,,,Sign:Significant,REFERENCE,example,
17,59,engagement,wedding,,,Sign:Significant,REFERENCE,example,
17,59,medal,achievement,first place,achievement,Sign:Significant,REFERENCE,probe,2.0
18,38,saint,virtuous,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
18,38,cheetah,swift,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
18,38,snow,cold,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
18,38,whale,enormous,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
18,38,boulder,heavy,trail,heavy,ItemAttribute(noun:adjective),ATTRIBUTE,probe,2.0
19,-1,baseline,baseline,,,baseline,baseline,baseline,
20,59,scar,wound,,,Sign:Significant,REFERENCE,example,
20,59,condensation,humidity,,,Sign:Significant,REFERENCE,example,
20,59,siren,emergency,,,Sign:Significant,REFERENCE,example,
20,59,haze,pollution,,,Sign:Significant,REFERENCE,example,
20,59,alarm,danger,danger,wake-up,Sign:Significant,REFERENCE,probe,1.0
21,20,shell,nut,,,Concealment,REFERENCE,example,
21,20,sunglasses,eyes,,,Concealment,REFERENCE,example,
21,20,wrapping,gift,,,Concealment,REFERENCE,example,
21,20,veil,face,,,Concealment,REFERENCE,example,
21,20,gauze,scar,tape,scar,Concealment,REFERENCE,probe,2.0
22,38,desert,dry,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
22,38,apple,red,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
22,38,bone,brittle,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
22,38,steel,strong,,,ItemAttribute(noun:adjective),ATTRIBUTE,example,
22,38,tycoon,wealthy,company,wealthy,ItemAttribute(noun:adjective),ATTRIBUTE,probe,2.0
23,59,shrug,indifference,,,Sign:Significant,REFERENCE,example,
23,59,tremor,earthquake,,,Sign:Significant,REFERENCE,example,
23,59,yawn,boredom,,,Sign:Significant,REFERENCE,example,
23,59,ruins,destruction,,,Sign:Significant,REFERENCE,example,
23,59,footprint,presence,presence,direction,Sign:Significant,REFERENCE,probe,1.0
24,58,breakfast,lunch,,,Sequence,SPACE-TIME,example,
24,58,outline,essay,,,Sequence,SPACE-TIME,example,
24,58,cooking,eating,,,Sequence,SPACE-TIME,example,
24,58,sunrise,sunset,,,Sequence,SPACE-TIME,example,
24,58,cause,effect,effect,trigger,Sequence,SPACE-TIME,probe,1.0
25,20,tarp,car,,,Concealment,REFERENCE,example,
25,20,blinds,room,,,Concealment,REFERENCE,example,
25,20,hedge,garden,,,Concealment,REFERENCE,example,
25,20,drawer,contents,,,Concealment,REFERENCE,example,
25,20,boot,foot,mud,foot,Concealment,REFERENCE,probe,2.0
