trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,14,tag,garment,,,Attachment,SPACE-TIME,example,
1,14,ivy,trellis,,,Attachment,SPACE-TIME,example,
1,14,cap,bottle,,,Attachment,SPACE-TIME,example,
1,14,moss,rock,,,Attachment,SPACE-TIME,example,
1,14,pin,lapel,lapel,belt,Attachment,SPACE-TIME,probe,1.0
2,27,offer,impose,,,Dimensional Naughty,SIMILAR,example,
2,27,talk,gossip,,,Dimensional Naughty,SIMILAR,example,
2,27,help,interfere,,,Dimensional Naughty,SIMILAR,example,
2,27,employ,enslave,,,Dimensional Naughty,SIMILAR,example,
2,27,give,bribe,bribe,box,Dimensional Naughty,SIMILAR,probe,1.0
3,43,elastic,stretched,,,Object Attribute:Condition,ATTRIBUTE,example,
3,43,stale,tossed,,,Object Attribute:Condition,ATTRIBUTE,example,
3,43,forgettable,forgotten,,,Object Attribute:Condition,ATTRIBUTE,example,
3,43,stained,bleached,,,Object Attribute:Condition,ATTRIBUTE,example,
3,43,cold,frozen,boiled,frozen,Object Attribute:Condition,ATTRIBUTE,probe,2.0
4,56,events,journal,,,Representation,REFERENCE,example,
4,56,quantity,number,,,Representation,REFERENCE,example,
4,56,approval,seal,,,Representation,REFERENCE,example,
4,56,wealth,gold,,,Representation,REFERENCE,example,
4,56,information,infographic,infographic,website,Representation,REFERENCE,probe,1.0
5,-1,baseline,baseline,,,baseline,baseline,baseline,
6,14,badge,uniform,,,Attachment,SPACE-TIME,example,
6,14,case,phone,,,Attachment,SPACE-TIME,example,
6,14,wheel,axle,,,Attachment,SPACE-TIME,example,
6,14,barnacle,ship,,,Attachment,SPACE-TIME,example,
6,14,padlock,gate,gate,hinge,Attachment,SPACE-TIME,probe,1.0
7,56,artwork,replica,,,Representation,REFERENCE,example,
7,56,company,trademark,,,Representation,REFERENCE,example,
7,56,city,postcard,,,Representation,REFERENCE,example,
7,56,peace,dove,,,Representation,REFERENCE,example,
7,56,meeting,minutes,calendar invite,minutes,Representation,REFERENCE,probe,2.0
8,43,open,entered,,,Object Attribute:Condition,ATTRIBUTE,example,
8,43,flat,inflated,,,Object Attribute:Condition,ATTRIBUTE,example,
8,43,wrinkled,ironed,,,Object Attribute:Condition,ATTRIBUTE,example,
8,43,perishable,spoiled,,,Object Attribute:Condition,ATTRIBUTE,example,
8,43,fragile,damaged,bubble wrap,damaged,Object Attribute:Condition,ATTRIBUTE,probe,2.0
9,27,enter,intrude,,,Dimensional Naughty,SIMILAR,example,
9,27,fight,attack,,,Dimensional Naughty,SIMILAR,example,
9,27,push,shove,,,Dimensional Naughty,SIMILAR,example,
9,27,drive,speed,,,Dimensional Naughty,SIMILAR,example,
9,27,question,badger,answer,badger,Dimensional Naughty,SIMILAR,probe,2.0
10,-1,baseline,baseline,,,baseline,baseline,baseline,
11,14,shell,turtle,,,Attachment,SPACE-TIME,example,
11,14,button,shirt,,,Attachment,SPACE-TIME,example,
11,14,antler,deer,,,Attachment,SPACE-TIME,example,
11,14,monitor,computer,,,Attachment,SPACE-TIME,example,
11,14,scarf,neck,neck,shoulder,Attachment,SPACE-TIME,probe,1.0
12,43,ripe,picked,,,Object Attribute:Condition,ATTRIBUTE,example,
12,43,brittle,cracked,,,Object Attribute:Condition,ATTRIBUTE,example,
12,43,weak,defeated,,,Object Attribute:Condition,ATTRIBUTE,example,
12,43,dusty,dusted,,,Object Attribute:Condition,ATTRIBUTE,example,
12,43,complicated,simplified,simplified,simplifying,Object Attribute:Condition,ATTRIBUTE,probe,1.0
13,27,discard,litter,,,Dimensional Naughty,SIMILAR,example,
13,27,flirt,harass,,,Dimensional Naughty,SIMILAR,example,
13,27,gaze,leer,,,Dimensional Naughty,SIMILAR,example,
13,27,admire,obsess,,,Dimensional Naughty,SIMILAR,example,
13,27,disagree,antagonize,antagonize,debate,Dimensional Naughty,SIMILAR,probe,1.0
14,-1,baseline,baseline,,,baseline,baseline,baseline,
15,56,acknowledgement,signature,,,Representation,REFERENCE,example,
15,56,time,hourglass,,,Representation,REFERENCE,example,
15,56,civilization,ruins,,,Representation,REFERENCE,example,
15,56,wisdom,owl,,,Representation,REFERENCE,example,
15,56,event,photograph,ticket,photograph,Representation,REFERENCE,probe,2.0
16,43,whole,halved,,,Object Attribute:Condition,ATTRIBUTE,example,
16,43,tangled,combed,,,Object Attribute:Condition,ATTRIBUTE,example,
