trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,48,거북이,기어가다,,,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,example,
1,48,종,울리다,,,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,example,
1,48,화산,분출하다,,,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,example,
1,48,선원,항해하다,,,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,example,
1,48,심장,뛰다,두근거리다,뛰다,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,probe,2.0
2,0,행진하다,규율있다,,,Action:Action Attribute (Korean Localized),ATTRIBUTE,example,
2,0,때리다,공격적이다,,,Action:Action Attribute (Korean Localized),ATTRIBUTE,example,
2,0,토론하다,경쟁적이다,,,Action:Action Attribute (Korean Localized),ATTRIBUTE,example,
2,0,치하하다,격려적이다,,,Action:Action Attribute (Korean Localized),ATTRIBUTE,example,
2,0,흘러가다,소극적이다,소극적이다,목적없다,Action:Action Attribute (Korean Localized),ATTRIBUTE,probe,1.0
3,29,통나무,모닥불,,,EnablingAgent:Object (Korean Localized),CAUSE-PURPOSE,example,
3,29,분필,칠판,,,EnablingAgent:Object (Korean Localized),CAUSE-PURPOSE,example,
3,29,비밀번호,계정,,,EnablingAgent:Object (Korean Localized),CAUSE-PURPOSE,example,
3,29,바늘,주사기,,,EnablingAgent:Object (Korean Localized),CAUSE-PURPOSE,example,
3,29,숯,그릴,라이터,그릴,EnablingAgent:Object (Korean Localized),CAUSE-PURPOSE,probe,2.0
4,-1,baseline,baseline,,,baseline,baseline,baseline,
5,48,지우개,지우다,,,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,example,
5,48,아기,울다,,,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,example,
5,48,냉장고,냉각하다,,,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,example,
5,48,오븐,가열하다,,,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,example,
5,48,구름,비내리다,그늘,비내리다,Object:Typical Action (noun.verb) (Korean Localized),ATTRIBUTE,probe,2.0
6,20,가명,신분,,,Concealment (Korean Localized),REFERENCE,example,
6,20,붕대,상처,,,Concealment (Korean Localized),REFERENCE,example,
6,20,외투,무기,,,Concealment (Korean Localized),REFERENCE,example,
6,20,망토,인물,,,Concealment (Korean Localized),REFERENCE,example,
6,20,울타리,뒷마당,뒷마당,교외,Concealment (Korean Localized),REFERENCE,probe,1.0
7,-1,baseline,baseline,,,baseline,baseline,baseline,
8,0,용서하다,자비롭다,,,Action:Action Attribute (Korean Localized),ATTRIBUTE,example,
8,0,웃다,행복하다,,,Action:Action Attribute (Korean Localized),ATTRIBUTE,example,
8,0,노래하다,음악적이다,,,Action:Action Attribute (Korean Localized),ATTRIBUTE,example,
8,0,자다,편안하다,,,Action:Action Attribute (Korean Localized),ATTRIBUTE,example,
