trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,2,시위하다,개혁하다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
1,2,매복하다,붙잡다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
1,2,초대하다,모으다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
1,2,다듬다,짧게하다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
1,2,사냥하다,먹다,먹다,추적하다,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,probe,1.0
2,43,늑대떼,늑대,,,Mass:Portion (Korean Localized),PART-WHOLE,example,
2,43,피,방울,,,Mass:Portion (Korean Localized),PART-WHOLE,example,
2,43,교향곡,악장,,,Mass:Portion (Korean Localized),PART-WHOLE,example,
2,43,목걸이,구슬,,,Mass:Portion (Korean Localized),PART-WHOLE,example,
2,43,문단,문장,글쓰기,문장,Mass:Portion (Korean Localized),PART-WHOLE,probe,2.0
3,13,배고프다,포만감,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,
3,13,상하다,신선함,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,
3,13,건강하다,질병,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,
3,13,선하다,악함,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,
3,13,겸손하다,오만,오만,자신감,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,probe,1.0
4,-1,baseline,baseline,,,baseline,baseline,baseline,
5,41,교회,예배의자,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
5,41,주방,냄비,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
5,41,목장,올가미,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
5,41,공장,컨베이어벨트,,,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,example,
5,41,병원,병상,의원,병상,Location:Instrument/Associated Item (Korean Localized),SPACE-TIME,probe,2.0
6,43,단어,글자,,,Mass:Portion (Korean Localized),PART-WHOLE,example,
6,43,사슬,고리,,,Mass:Portion (Korean Localized),PART-WHOLE,example,
6,43,연극,막,,,Mass:Portion (Korean Localized),PART-WHOLE,example,
6,43,꽃다발,꽃,,,Mass:Portion (Korean Localized),PART-WHOLE,example,
6,43,만원,천원,돈,천원,Mass:Portion (Korean Localized),PART-WHOLE,probe,2.0
7,13,강하다,약함,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,
7,13,온순하다,공격성,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,
7,13,시끄럽다,침묵,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,
7,13,통통하다,마름,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,
