trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,34,돈,구매하다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
1,34,칫솔,닦다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
1,34,강판,갈다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
1,34,렌치,조이다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
1,34,크레용,색칠하다,색칠하다,왁스,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,probe,1.0
2,62,황혼,박쥐,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
2,62,육아,기저귀,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
2,62,유아기,떼쓰기,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
2,62,폭설,제설삽,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
2,62,청소년기,여드름,쪽쪽이,여드름,Time Associated Item (Korean Localized),SPACE-TIME,probe,2.0
3,-1,baseline,baseline,,,baseline,baseline,baseline,
4,50,고아,상실,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
4,50,발레리나,우아함,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
4,50,반항아,반항,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
4,50,환자,질병,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
4,50,추방자,추방,국경,추방,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,probe,2.0
5,24,변색,벽,,,Defective (Korean Localized),CONTRAST,example,
5,24,흔들림,바퀴,,,Defective (Korean Localized),CONTRAST,example,
5,24,찢어짐,페이지,,,Defective (Korean Localized),CONTRAST,example,
5,24,오류,계산,,,Defective (Korean Localized),CONTRAST,example,
5,24,물샘,수도꼭지,수도꼭지,싱크대,Defective (Korean Localized),CONTRAST,probe,1.0
6,62,추수,허수아비,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
6,62,독감철,티슈,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
6,62,영아기,쪽쪽이,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
6,62,어린시절,크레파스,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
6,62,수련회,모닥불,크리스마스양말,모닥불,Time Associated Item (Korean Localized),SPACE-TIME,probe,2.0
7,-1,baseline,baseline,,,baseline,baseline,baseline,
8,34,도끼,패다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
8,34,서핑보드,서핑하다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
8,34,감자칼,껍질 벗기다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
8,34,깔때기,붓다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
8,34,체중계,몸무게 재다,욕실,몸무게 재다,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,probe,2.0
9,50,황무지,황폐함,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
9,50,중독자,의존,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
9,50,멍청이,어리석음,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
9,50,초안,개발과정,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
9,50,난민,강제이주,망명,강제이주,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,probe,2.0
10,24,절뚝거림,걸음걸이,,,Defective (Korean Localized),CONTRAST,example,
10,24,구김,종이,,,Defective (Korean Localized),CONTRAST,example,
10,24,위궤양,위,,,Defective (Korean Localized),CONTRAST,example,
10,24,금,유리,,,Defective (Korean Localized),CONTRAST,example,
10,24,백혈병,혈액,혈액,항암치료,Defective (Korean Localized),CONTRAST,probe,1.0
11,62,비오는날,우산,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
11,62,월드컵,붉은티셔츠,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
11,62,사춘기,치아교정기,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
11,62,할로윈,사탕,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
11,62,대학생,기숙사,아기방,기숙사,Time Associated Item (Korean Localized),SPACE-TIME,probe,2.0
12,34,밧줄,묶다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
12,34,삽,파다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
12,34,자동차,운전하다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
12,34,주전자,끓이다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
12,34,알람,깨우다,깨우다,진동,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,probe,1.0
13,50,아이,천진함,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
13,50,생존자,회복력,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
13,50,전염병,대재앙,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
13,50,칩거자,고립,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
13,50,시신,죽음,죽음,장례식,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,probe,1.0
14,24,올풀림,스웨터,,,Defective (Korean Localized),CONTRAST,example,
14,24,말더듬,말하기,,,Defective (Korean Localized),CONTRAST,example,
14,24,치아 사이 틈,치아,,,Defective (Korean Localized),CONTRAST,example,
14,24,혈전,동맥,,,Defective (Korean Localized),CONTRAST,example,
14,24,탄 자국,카펫,진공청소기,카펫,Defective (Korean Localized),CONTRAST,probe,2.0
15,-1,baseline,baseline,,,baseline,baseline,baseline,
16,50,수녀,정결,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
16,50,기사,명예,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
16,50,냉소주의자,회의주의,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
16,50,불량배,공격성,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
16,50,베테랑,경험,복무,경험,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,probe,2.0
17,24,찍힘,칼날,,,Defective (Korean Localized),CONTRAST,example,
17,24,부패,기초,,,Defective (Korean Localized),CONTRAST,example,
17,24,노이즈,녹음,,,Defective (Korean Localized),CONTRAST,example,
17,24,난청,청력,,,Defective (Korean Localized),CONTRAST,example,
17,24,문장 연결 오류,문장,문단,문장,Defective (Korean Localized),CONTRAST,probe,2.0
18,62,점심시간,도시락,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
18,62,신혼여행,해변,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
18,62,생일,케이크,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
18,62,밸런타인데이,초콜릿,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
18,62,대학,전공서적,전공서적,파티티켓,Time Associated Item (Korean Localized),SPACE-TIME,probe,1.0
19,34,체온계,체온 재다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
19,34,로션,보습하다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
19,34,카메라,촬영하다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
19,34,프린터,인쇄하다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
19,34,쟁기,밭 갈다,고랑,밭 갈다,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,probe,2.0
20,-1,baseline,baseline,,,baseline,baseline,baseline,
21,62,독서시간,책,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
21,62,선거일,투표용지,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
21,62,겨울,난로,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
21,62,고3,수능,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
21,62,결혼식,반지,반지,칠면조,Time Associated Item (Korean Localized),SPACE-TIME,probe,1.0
22,50,수행자,금욕,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
22,50,대식가,과식,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
22,50,현자,지혜,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
22,50,불,따뜻함,,,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,example,
22,50,순교자,희생,희생,성지,ObjectState(noun:noun) (Korean Localized),ATTRIBUTE,probe,1.0
23,-1,baseline,baseline,,,baseline,baseline,baseline,
24,34,클램프,고정하다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
24,34,호스,뿌리다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
24,34,집게,집다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
24,34,자,길이 재다,,,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,example,
24,34,붓,칠하다,붓질,칠하다,Instrument:Intended Action (Korean Localized),CAUSE-PURPOSE,probe,2.0
25,24,비듬,두피,,,Defective (Korean Localized),CONTRAST,example,
25,24,찌그러짐,자동차,,,Defective (Korean Localized),CONTRAST,example,
25,24,잡음,신호,,,Defective (Korean Localized),CONTRAST,example,
25,24,흉터,피부,,,Defective (Korean Localized),CONTRAST,example,
