trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,50,glutton,excess,,,ObjectState(noun:noun),ATTRIBUTE,example,
1,50,famine,hunger,,,ObjectState(noun:noun),ATTRIBUTE,example,
1,50,virgin,purity,,,ObjectState(noun:noun),ATTRIBUTE,example,
1,50,storm,turbulence,,,ObjectState(noun:noun),ATTRIBUTE,example,
1,50,prodigy,talent,talent,tutor,ObjectState(noun:noun),ATTRIBUTE,probe,1.0
2,5,paint,colored,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
2,5,silence,quiet,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
2,5,twist,tangled,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
2,5,encourage,confident,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
2,5,break,broken,broken,hammer,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,1.0
3,53,beverages,sodas,,,Plural Collective,CLASS-INCLUSION,example,
3,53,instrument,flute,,,Plural Collective,CLASS-INCLUSION,example,
3,53,metals,gold,,,Plural Collective,CLASS-INCLUSION,example,
3,53,footwear,boots,,,Plural Collective,CLASS-INCLUSION,example,
3,53,cats,siamese,siamese,scratch,Plural Collective,CLASS-INCLUSION,probe,1.0
4,58,letter,postscript,,,Sequence,SPACE-TIME,example,
4,58,dating,marriage,,,Sequence,SPACE-TIME,example,
4,58,download,install,,,Sequence,SPACE-TIME,example,
4,58,searing,roasting,,,Sequence,SPACE-TIME,example,
4,58,rehearsal,concert,stage,concert,Sequence,SPACE-TIME,probe,2.0
5,5,divide,parts,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
5,5,vaccinate,immune,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
5,5,age,old,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
5,5,dampen,wet,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
5,5,explode,debris,debris,fire,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,1.0
6,-1,baseline,baseline,,,baseline,baseline,baseline,
7,58,question,answer,,,Sequence,SPACE-TIME,example,
7,58,birth,death,,,Sequence,SPACE-TIME,example,
7,58,surgery,rehabilitation,,,Sequence,SPACE-TIME,example,
7,58,crime,investigation,,,Sequence,SPACE-TIME,example,
7,58,election,inauguration,capitol,inauguration,Sequence,SPACE-TIME,probe,2.0
8,50,sage,wisdom,,,ObjectState(noun:noun),ATTRIBUTE,example,
8,50,administrator,power,,,ObjectState(noun:noun),ATTRIBUTE,example,
8,50,winner,victory,,,ObjectState(noun:noun),ATTRIBUTE,example,
8,50,millionaire,wealth,,,ObjectState(noun:noun),ATTRIBUTE,example,
8,50,fool,ignorance,silliness,ignorance,ObjectState(noun:noun),ATTRIBUTE,probe,2.0
9,-1,baseline,baseline,,,baseline,baseline,baseline,
10,53,animals,dogs,,,Plural Collective,CLASS-INCLUSION,example,
10,53,pasta,spaghetti,,,Plural Collective,CLASS-INCLUSION,example,
10,53,pets,dogs,,,Plural Collective,CLASS-INCLUSION,example,
10,53,cereals,oatmeal,,,Plural Collective,CLASS-INCLUSION,example,
10,53,snacks,chips,finger food,chips,Plural Collective,CLASS-INCLUSION,probe,2.0
11,5,beat,defeated,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
11,5,crack,fractured,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
11,5,flood,submerged,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
11,5,confuse,puzzled,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
11,5,wrap,covered,covered,plastic,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,1.0
12,50,rebel,defiance,,,ObjectState(noun:noun),ATTRIBUTE,example,
12,50,cynic,skepticism,,,ObjectState(noun:noun),ATTRIBUTE,example,
12,50,debtor,debt,,,ObjectState(noun:noun),ATTRIBUTE,example,
12,50,patient,illness,,,ObjectState(noun:noun),ATTRIBUTE,example,
12,50,night,darkness,darkness,quiet,ObjectState(noun:noun),ATTRIBUTE,probe,1.0
13,53,clothing,dresses,,,Plural Collective,CLASS-INCLUSION,example,
13,53,mammals,whales,,,Plural Collective,CLASS-INCLUSION,example,
13,53,shoes,sneakers,,,Plural Collective,CLASS-INCLUSION,example,
13,53,oceans,atlantic,,,Plural Collective,CLASS-INCLUSION,example,
13,53,vehicles,trucks,road,trucks,Plural Collective,CLASS-INCLUSION,probe,2.0
14,-1,baseline,baseline,,,baseline,baseline,baseline,
15,58,cooking,eating,,,Sequence,SPACE-TIME,example,
15,58,proposal,acceptance,,,Sequence,SPACE-TIME,example,
15,58,warmup,game,,,Sequence,SPACE-TIME,example,
15,58,seed,flower,,,Sequence,SPACE-TIME,example,
15,58,windup,pitch,pitch,practice,Sequence,SPACE-TIME,probe,1.0
16,5,compress,compact,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
16,5,lock,secure,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
16,5,poison,death,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
16,5,inflate,expanded,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
16,5,teach,educated,educational,educated,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,2.0
17,-1,baseline,baseline,,,baseline,baseline,baseline,
18,50,fog,obscurity,,,ObjectState(noun:noun),ATTRIBUTE,example,
18,50,veteran,experience,,,ObjectState(noun:noun),ATTRIBUTE,example,
18,50,desert,dryness,,,ObjectState(noun:noun),ATTRIBUTE,example,
18,50,orphan,loss,,,ObjectState(noun:noun),ATTRIBUTE,example,
18,50,wasteland,desolation,desolation,desert,ObjectState(noun:noun),ATTRIBUTE,probe,1.0
19,58,sowing,reaping,,,Sequence,SPACE-TIME,example,
19,58,design,manufacture,,,Sequence,SPACE-TIME,example,
19,58,sketch,painting,,,Sequence,SPACE-TIME,example,
19,58,preview,movie,,,Sequence,SPACE-TIME,example,
19,58,sunrise,sunset,sunset,sky,Sequence,SPACE-TIME,probe,1.0
20,5,crash,noise,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
20,5,weld,joined,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
20,5,iron,pressed,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
20,5,insult,offended,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,
20,5,joke,laughter,stage,laughter,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,2.0
21,53,trees,maples,,,Plural Collective,CLASS-INCLUSION,example,
21,53,flowers,dahlias,,,Plural Collective,CLASS-INCLUSION,example,
21,53,coins,pennies,,,Plural Collective,CLASS-INCLUSION,example,
21,53,poems,sonnets,,,Plural Collective,CLASS-INCLUSION,example,
21,53,sports,tennis,tennis,net,Plural Collective,CLASS-INCLUSION,probe,1.0
22,58,kneading,baking,,,Sequence,SPACE-TIME,example,
22,58,opening,closing,,,Sequence,SPACE-TIME,example,
22,58,blueprint,construction,,,Sequence,SPACE-TIME,example,
22,58,preoperative,operation,,,Sequence,SPACE-TIME,example,
22,58,shoot,recoil,recoil,safety,Sequence,SPACE-TIME,probe,1.0
23,-1,baseline,baseline,,,baseline,baseline,baseline,
24,50,star,brightness,,,ObjectState(noun:noun),ATTRIBUTE,example,
24,50,ocean,depth,,,ObjectState(noun:noun),ATTRIBUTE,example,
24,50,widow,bereavement,,,ObjectState(noun:noun),ATTRIBUTE,example,
24,50,recession,decline,,,ObjectState(noun:noun),ATTRIBUTE,example,
24,50,hermit,solitude,mountain,solitude,ObjectState(noun:noun),ATTRIBUTE,probe,2.0
25,53,jewelry,rings,,,Plural Collective,CLASS-INCLUSION,example,
25,53,literature,novels,,,Plural Collective,CLASS-INCLUSION,example,
25,53,furniture,chairs,,,Plural Collective,CLASS-INCLUSION,example,
25,53,reptiles,snakes,,,Plural Collective,CLASS-INCLUSION,example,
25,53,electronics,televisions,televisions,device,Plural Collective,CLASS-INCLUSION,probe,1.0
