trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,31,어깨으쓱이기,무관심,,,Expression (Korean Localized),REFERENCE,example,
1,31,포효,격노,,,Expression (Korean Localized),REFERENCE,example,
1,31,키스,사랑,,,Expression (Korean Localized),REFERENCE,example,
1,31,눈물,비애,,,Expression (Korean Localized),REFERENCE,example,
1,31,으르렁거리기,공격성,공격성,개,Expression (Korean Localized),REFERENCE,probe,1.0
2,2,씨뿌리다,수확하다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
2,2,귀기울이다,듣다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
2,2,다림질하다,펴다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
2,2,첩보활동하다,보고하다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
2,2,사다,소유하다,소유하다,영수증,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,probe,1.0
3,55,실력,성적,,,Representation (Korean Localized),REFERENCE,example,
3,55,합의,악수,,,Representation (Korean Localized),REFERENCE,example,
3,55,문명,유적,,,Representation (Korean Localized),REFERENCE,example,
3,55,과정,순서도,,,Representation (Korean Localized),REFERENCE,example,
3,55,관계,방정식,증명,방정식,Representation (Korean Localized),REFERENCE,probe,2.0
4,-1,baseline,baseline,,,baseline,baseline,baseline,
5,37,귀,귓불,,,Item:Topological Part (Korean Localized),PART-WHOLE,example,
5,37,배,선체,,,Item:Topological Part (Korean Localized),PART-WHOLE,example,
5,37,의자,다리,,,Item:Topological Part (Korean Localized),PART-WHOLE,example,
5,37,대양,해저,,,Item:Topological Part (Korean Localized),PART-WHOLE,example,
5,37,호텔,로비,체크인,로비,Item:Topological Part (Korean Localized),PART-WHOLE,probe,2.0
6,55,이상향,동화,,,Representation (Korean Localized),REFERENCE,example,
6,55,속도,치타,,,Representation (Korean Localized),REFERENCE,example,
6,55,인구,인구조사,,,Representation (Korean Localized),REFERENCE,example,
6,55,얼굴,옆모습,,,Representation (Korean Localized),REFERENCE,example,
6,55,시스템,도식,엔지니어,도식,Representation (Korean Localized),REFERENCE,probe,2.0
7,-1,baseline,baseline,,,baseline,baseline,baseline,
8,2,빌리다,쓰다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
8,2,토론하다,설득하다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
8,2,순찰하다,지키다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
8,2,예방접종하다,예방하다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
8,2,관찰하다,이해하다,이해하다,측정하다,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,probe,1.0
9,55,정보,인포그래픽,,,Representation (Korean Localized),REFERENCE,example,
9,55,소리,녹음,,,Representation (Korean Localized),REFERENCE,example,
9,55,업적,트로피,,,Representation (Korean Localized),REFERENCE,example,
9,55,평화,비둘기,,,Representation (Korean Localized),REFERENCE,example,
9,55,데이터,그래프,그래프,스프레드시트,Representation (Korean Localized),REFERENCE,probe,1.0
10,-1,baseline,baseline,,,baseline,baseline,baseline,
11,2,뻗다,잡다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
11,2,훔치다,얻다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
11,2,일하다,벌다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
11,2,낚시하다,잡다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
11,2,점화하다,불타다,불타다,성냥,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,probe,1.0
12,37,재킷,주머니,,,Item:Topological Part (Korean Localized),PART-WHOLE,example,
12,37,헛간,다락,,,Item:Topological Part (Korean Localized),PART-WHOLE,example,
12,37,호수,수면,,,Item:Topological Part (Korean Localized),PART-WHOLE,example,
12,37,손,손바닥,,,Item:Topological Part (Korean Localized),PART-WHOLE,example,
12,37,경기장,필드,티켓,필드,Item:Topological Part (Korean Localized),PART-WHOLE,probe,2.0
13,31,모욕하기,적대감,,,Expression (Korean Localized),REFERENCE,example,
13,31,움츠리기,수치심,,,Expression (Korean Localized),REFERENCE,example,
13,31,얼굴붉히기,당황,,,Expression (Korean Localized),REFERENCE,example,
13,31,미소,기쁨,,,Expression (Korean Localized),REFERENCE,example,
13,31,구부정하게앉기,게으름,게으름,슬픔,Expression (Korean Localized),REFERENCE,probe,1.0
14,-1,baseline,baseline,,,baseline,baseline,baseline,
15,2,말하다,소통하다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
15,2,쉬다,회복하다,,,Action/Activity:Goal (Korean Localized),CAUSE-PURPOSE,example,
