trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,43,edible,eaten,,,Object Attribute:Condition,ATTRIBUTE,example,
1,43,knotted,untied,,,Object Attribute:Condition,ATTRIBUTE,example,
1,43,sick,cured,,,Object Attribute:Condition,ATTRIBUTE,example,
1,43,raw,cooked,,,Object Attribute:Condition,ATTRIBUTE,example,
1,43,memorable,remembered,unforgettable,remembered,Object Attribute:Condition,ATTRIBUTE,probe,2.0
2,56,earth,globe,,,Representation,REFERENCE,example,
2,56,rank,insignia,,,Representation,REFERENCE,example,
2,56,country,flag,,,Representation,REFERENCE,example,
2,56,idea,invention,,,Representation,REFERENCE,example,
2,56,sound,recording,noise,recording,Representation,REFERENCE,probe,2.0
3,14,tire,car,,,Attachment,SPACE-TIME,example,
3,14,ivy,trellis,,,Attachment,SPACE-TIME,example,
3,14,apple,tree,,,Attachment,SPACE-TIME,example,
3,14,seatbelt,seat,,,Attachment,SPACE-TIME,example,
3,14,spur,boot,boot,saddle,Attachment,SPACE-TIME,probe,1.0
4,27,manage,micromanage,,,Dimensional Naughty,SIMILAR,example,
4,27,collect,hoard,,,Dimensional Naughty,SIMILAR,example,
4,27,discard,litter,,,Dimensional Naughty,SIMILAR,example,
4,27,use,exploit,,,Dimensional Naughty,SIMILAR,example,
4,27,employ,enslave,enslave,overwork,Dimensional Naughty,SIMILAR,probe,1.0
5,56,agreement,handshake,,,Representation,REFERENCE,example,
5,56,war,documentary,,,Representation,REFERENCE,example,
5,56,strength,lion,,,Representation,REFERENCE,example,
5,56,history,account,,,Representation,REFERENCE,example,
5,56,crime,report,handcuffs,report,Representation,REFERENCE,probe,2.0
6,43,open,entered,,,Object Attribute:Condition,ATTRIBUTE,example,
6,43,collapsible,folded,,,Object Attribute:Condition,ATTRIBUTE,example,
6,43,audible,heard,,,Object Attribute:Condition,ATTRIBUTE,example,
6,43,tangled,combed,,,Object Attribute:Condition,ATTRIBUTE,example,
6,43,soft,cuddled,cuddled,pillow,Object Attribute:Condition,ATTRIBUTE,probe,1.0
7,-1,baseline,baseline,,,baseline,baseline,baseline,
8,14,monitor,computer,,,Attachment,SPACE-TIME,example,
8,14,bandage,wound,,,Attachment,SPACE-TIME,example,
8,14,railing,balcony,,,Attachment,SPACE-TIME,example,
8,14,acorn,oak,,,Attachment,SPACE-TIME,example,
