trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,62,저녁,노을,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
1,62,목욕시간,거품,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
1,62,부처님오신날,연등,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
1,62,육아,수면부족,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
1,62,유아기,떼쓰기,연금,떼쓰기,Time Associated Item (Korean Localized),SPACE-TIME,probe,2.0
2,4,희석하다,진하다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
2,4,가지치기하다,무성하다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
2,4,정화하다,오염되다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
2,4,사포질하다,거칠다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
2,4,변형하다,유연하다,유연하다,변화,Action:Object Attribute (Korean Localized),ATTRIBUTE,probe,1.0
3,-1,baseline,baseline,,,baseline,baseline,baseline,
4,6,선교사,전도,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
4,6,등반가,정상,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
4,6,탐정,진실,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
4,6,은둔자,고독,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
4,6,재단사,정장,정장,핀,Agent:Goal (Korean Localized),CAUSE-PURPOSE,probe,1.0
5,62,연말정산,영수증,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
5,62,성년의날,장미,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
5,62,초저녁,귀뚜라미,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
5,62,월드컵,붉은티셔츠,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
5,62,정오,점심,브런치,점심,Time Associated Item (Korean Localized),SPACE-TIME,probe,2.0
6,14,붕대,삼각건,,,Attribute Similarity (Korean Localized),SIMILAR,example,
6,14,바구니,양동이,,,Attribute Similarity (Korean Localized),SIMILAR,example,
6,14,책,잡지,,,Attribute Similarity (Korean Localized),SIMILAR,example,
6,14,지붕,뚜껑,,,Attribute Similarity (Korean Localized),SIMILAR,example,
6,14,지도,지구본,지구본,종이,Attribute Similarity (Korean Localized),SIMILAR,probe,1.0
7,6,마라토너,결승선,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
7,6,양조사,맥주,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
7,6,도예가,화병,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
7,6,표류자,구조,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
7,6,방화범,불,불,경찰,Agent:Goal (Korean Localized),CAUSE-PURPOSE,probe,1.0
8,-1,baseline,baseline,,,baseline,baseline,baseline,
9,14,꿀,시럽,,,Attribute Similarity (Korean Localized),SIMILAR,example,
9,14,컵,머그컵,,,Attribute Similarity (Korean Localized),SIMILAR,example,
9,14,식탁,책상,,,Attribute Similarity (Korean Localized),SIMILAR,example,
9,14,문,대문,,,Attribute Similarity (Korean Localized),SIMILAR,example,
9,14,비누,세제,싱크대,세제,Attribute Similarity (Korean Localized),SIMILAR,probe,2.0
10,62,대학,학위,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
10,62,사춘기,호르몬,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
10,62,신혼여행,해변,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
10,62,출퇴근시간,교통체증,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
10,62,어린시절,크레파스,크레파스,이력서,Time Associated Item (Korean Localized),SPACE-TIME,probe,1.0
11,6,참가자,상금,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
11,6,수감자,자유,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
11,6,교사,교육,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
11,6,중독자,마약,,,Agent:Goal (Korean Localized),CAUSE-PURPOSE,example,
11,6,소방관,안전,소방차,안전,Agent:Goal (Korean Localized),CAUSE-PURPOSE,probe,2.0
12,4,비우다,가득하다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
12,4,닦다,변색되다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
12,4,펴다,구겨지다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
12,4,꿰매다,찢어지다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
12,4,식히다,뜨겁다,뜨겁다,따뜻하다,Action:Object Attribute (Korean Localized),ATTRIBUTE,probe,1.0
13,14,삽,숟가락,,,Attribute Similarity (Korean Localized),SIMILAR,example,
13,14,모래,소금,,,Attribute Similarity (Korean Localized),SIMILAR,example,
13,14,키보드,계산기,,,Attribute Similarity (Korean Localized),SIMILAR,example,
13,14,동굴,터널,,,Attribute Similarity (Korean Localized),SIMILAR,example,
13,14,바늘,핀,건초더미,핀,Attribute Similarity (Korean Localized),SIMILAR,probe,2.0
14,-1,baseline,baseline,,,baseline,baseline,baseline,
15,62,쉬는시간,운동장,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
15,62,아침,커피,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
15,62,가뭄,먼지,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
15,62,추수,허수아비,,,Time Associated Item (Korean Localized),SPACE-TIME,example,
15,62,독서시간,책,책,빗자루,Time Associated Item (Korean Localized),SPACE-TIME,probe,1.0
16,14,끈,철사,,,Attribute Similarity (Korean Localized),SIMILAR,example,
16,14,거북이,달팽이,,,Attribute Similarity (Korean Localized),SIMILAR,example,
16,14,절벽,벽,,,Attribute Similarity (Korean Localized),SIMILAR,example,
16,14,나무,관목,,,Attribute Similarity (Korean Localized),SIMILAR,example,
16,14,언덕,경사로,경사로,절벽,Attribute Similarity (Korean Localized),SIMILAR,probe,1.0
17,4,보상하다,마땅하다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
17,4,철거하다,철거 대상이다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
17,4,잠금해제하다,잠기다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
17,4,단순화하다,복잡하다,,,Action:Object Attribute (Korean Localized),ATTRIBUTE,example,
17,4,줄이다,길다,길다,장황하다,Action:Object Attribute (Korean Localized),ATTRIBUTE,probe,1.0
18,-1,baseline,baseline,,,baseline,baseline,baseline,
19,14,플루트,호루라기,,,Attribute Similarity (Korean Localized),SIMILAR,example,
