trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,54,muzzle,biting,,,Prevention,CAUSE-PURPOSE,example,
1,54,activity,boredom,,,Prevention,CAUSE-PURPOSE,example,
1,54,diversification,risk,,,Prevention,CAUSE-PURPOSE,example,
1,54,training,incompetence,,,Prevention,CAUSE-PURPOSE,example,
1,54,repellent,mosquitoes,protection,mosquitoes,Prevention,CAUSE-PURPOSE,probe,2.0
2,63,ink,black,,,things - color,Encyclopedic_semantics,example,
2,63,paper,white,,,things - color,Encyclopedic_semantics,example,
2,63,leaves,green,,,things - color,Encyclopedic_semantics,example,
2,63,ocean,blue,,,things - color,Encyclopedic_semantics,example,
2,63,plum,purple,green,purple,things - color,Encyclopedic_semantics,probe,2.0
3,31,funeral,coffin,,,Event:Feature,PART-WHOLE,example,
3,31,premiere,red carpet,,,Event:Feature,PART-WHOLE,example,
3,31,ballet,dancer,,,Event:Feature,PART-WHOLE,example,
3,31,election,ballots,,,Event:Feature,PART-WHOLE,example,
3,31,protest,signs,signs,permit,Event:Feature,PART-WHOLE,probe,1.0
4,35,hose,spray,,,Instrument:Intended Action,CAUSE-PURPOSE,example,
4,35,alarm,wake,,,Instrument:Intended Action,CAUSE-PURPOSE,example,
4,35,soap,wash,,,Instrument:Intended Action,CAUSE-PURPOSE,example,
4,35,fork,eat,,,Instrument:Intended Action,CAUSE-PURPOSE,example,
4,35,crowbar,pry,pry,nail,Instrument:Intended Action,CAUSE-PURPOSE,probe,1.0
5,-1,baseline,baseline,,,baseline,baseline,baseline,
6,31,graduation,students,,,Event:Feature,PART-WHOLE,example,
6,31,game,players,,,Event:Feature,PART-WHOLE,example,
6,31,spelling bee,contestants,,,Event:Feature,PART-WHOLE,example,
6,31,meal,food,,,Event:Feature,PART-WHOLE,example,
6,31,hockey game,puck,puck,ball,Event:Feature,PART-WHOLE,probe,1.0
7,54,insulation,freezing,,,Prevention,CAUSE-PURPOSE,example,
7,54,camera,vandalism,,,Prevention,CAUSE-PURPOSE,example,
7,54,quarantine,contagion,,,Prevention,CAUSE-PURPOSE,example,
7,54,humor,tension,,,Prevention,CAUSE-PURPOSE,example,
7,54,deodorant,odor,odor,freshness,Prevention,CAUSE-PURPOSE,probe,1.0
