trial_idx,relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response
1,51,뱀,달리다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
1,51,외교관,모욕하다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
1,51,돌,뜨다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
1,51,학자,표절하다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
1,51,외과의사,떨다,꿰매다,떨다,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,probe,2.0
2,10,꽃집주인,고객,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
2,10,내레이터,청중,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
2,10,케이터링업자,고객,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
2,10,제조사,소비자,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
2,10,스폰서,선수,선수,경기장,Agent:Recipient (Korean Localized),CASE RELATIONS,probe,1.0
3,59,돌,암석,,,Synonymity (Korean Localized),SIMILAR,example,
3,59,숲,삼림,,,Synonymity (Korean Localized),SIMILAR,example,
3,59,떠나다,출발하다,,,Synonymity (Korean Localized),SIMILAR,example,
3,59,어렵다,힘들다,,,Synonymity (Korean Localized),SIMILAR,example,
3,59,귀엽다,사랑스럽다,사랑스럽다,아기,Synonymity (Korean Localized),SIMILAR,probe,1.0
4,24,비듬,두피,,,Defective (Korean Localized),CONTRAST,example,
4,24,종양,몸,,,Defective (Korean Localized),CONTRAST,example,
4,24,균열,인도,,,Defective (Korean Localized),CONTRAST,example,
4,24,옹이,나무,,,Defective (Korean Localized),CONTRAST,example,
4,24,찢어짐,스타킹,스타킹,세탁,Defective (Korean Localized),CONTRAST,probe,1.0
5,-1,baseline,baseline,,,baseline,baseline,baseline,
6,51,동상,구부러지다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
6,51,구두쇠,낭비하다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
6,51,거북이,질주하다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
6,51,대식가,단식하다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
6,51,사서,소리치다,돕다,소리치다,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,probe,2.0
7,59,성숙하다,원숙하다,,,Synonymity (Korean Localized),SIMILAR,example,
7,59,달리다,질주하다,,,Synonymity (Korean Localized),SIMILAR,example,
7,59,전체,전부,,,Synonymity (Korean Localized),SIMILAR,example,
7,59,기쁘다,반갑다,,,Synonymity (Korean Localized),SIMILAR,example,
7,59,개울,시냇물,다리,시냇물,Synonymity (Korean Localized),SIMILAR,probe,2.0
8,10,장군,병사,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
8,10,바리스타,고객,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
8,10,간호사,환자,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
8,10,강사,연수생,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
8,10,사회복지사,가정,가정,사례관리사,Agent:Recipient (Korean Localized),CASE RELATIONS,probe,1.0
9,-1,baseline,baseline,,,baseline,baseline,baseline,
10,59,가르치다,지도하다,,,Synonymity (Korean Localized),SIMILAR,example,
10,59,가게,상점,,,Synonymity (Korean Localized),SIMILAR,example,
10,59,지루하다,단조롭다,,,Synonymity (Korean Localized),SIMILAR,example,
10,59,사다,구매하다,,,Synonymity (Korean Localized),SIMILAR,example,
10,59,닫다,폐쇄하다,자물쇠,폐쇄하다,Synonymity (Korean Localized),SIMILAR,probe,2.0
11,51,괴롭히는사람,사과하다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
11,51,지렁이,뛰다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
11,51,아기,춤추다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
11,51,살인자,돕다,,,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,example,
11,51,멘토,오도하다,오도하다,가르치다,Objects:Atypical Action (noun:verb) (Korean Localized),NON-ATTRIBUTE,probe,1.0
12,-1,baseline,baseline,,,baseline,baseline,baseline,
13,10,약사,고객,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
13,10,비서,임원,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
13,10,은행원,고객,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
13,10,치과의사,환자,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,
13,10,조종사,승객,승객,부조종사,Agent:Recipient (Korean Localized),CASE RELATIONS,probe,1.0
14,24,흔들림,바퀴,,,Defective (Korean Localized),CONTRAST,example,
14,24,위궤양,위,,,Defective (Korean Localized),CONTRAST,example,
14,24,스크래치,시디,,,Defective (Korean Localized),CONTRAST,example,
14,24,골절,뼈,,,Defective (Korean Localized),CONTRAST,example,
14,24,찍힘,칼날,칼날,날카로움,Defective (Korean Localized),CONTRAST,probe,1.0
